x[0] 		x[1] 		x[2] 		 Norma
0.026987 	0.047278 	0.002200 	0.000206
0.026986 	0.047278 	0.002200 	0.000172
0.026986 	0.047277 	0.002200 	0.000208
0.026986 	0.047277 	0.002200 	0.000171
0.026986 	0.047277 	0.002200 	0.000209
0.026986 	0.047277 	0.002200 	0.000170
0.026985 	0.047276 	0.002200 	0.000212
0.026985 	0.047276 	0.002200 	0.000169
0.026985 	0.047276 	0.002200 	0.000214
0.026985 	0.047276 	0.002200 	0.000096
0.026984 	0.047275 	0.002200 	0.000275
0.026984 	0.047275 	0.002200 	0.000074
0.026984 	0.047275 	0.002200 	0.000089
0.026984 	0.047275 	0.002200 	0.000219
0.026984 	0.047275 	0.002200 	0.000093
0.026984 	0.047274 	0.002200 	0.000238
0.026984 	0.047274 	0.002200 	0.000085
0.026984 	0.047274 	0.002199 	0.000202
0.026983 	0.047274 	0.002200 	0.000174
0.026983 	0.047273 	0.002199 	0.000203
0.026983 	0.047273 	0.002200 	0.000173
0.026983 	0.047273 	0.002199 	0.000204
0.026983 	0.047273 	0.002200 	0.000173
0.026982 	0.047272 	0.002199 	0.000206
0.026982 	0.047272 	0.002200 	0.000172
0.026982 	0.047272 	0.002199 	0.000207
0.026982 	0.047271 	0.002200 	0.000171
0.026982 	0.047271 	0.002199 	0.000209
0.026981 	0.047271 	0.002199 	0.000170
0.026981 	0.047271 	0.002199 	0.000211
0.026981 	0.047270 	0.002199 	0.000169
0.026981 	0.047270 	0.002199 	0.000214
0.026981 	0.047270 	0.002199 	0.000096
0.026980 	0.047269 	0.002200 	0.000276
0.026980 	0.047269 	0.002199 	0.000074
0.026980 	0.047269 	0.002199 	0.000089
0.026980 	0.047269 	0.002199 	0.000217
0.026980 	0.047269 	0.002199 	0.000094
0.026979 	0.047268 	0.002199 	0.000265
0.026979 	0.047268 	0.002199 	0.000075
0.026979 	0.047268 	0.002199 	0.000092
0.026979 	0.047268 	0.002199 	0.000234
0.026979 	0.047268 	0.002199 	0.000087
0.026979 	0.047268 	0.002199 	0.000207
0.026979 	0.047267 	0.002199 	0.000171
0.026978 	0.047267 	0.002199 	0.000209
0.026978 	0.047267 	0.002199 	0.000170
0.026978 	0.047266 	0.002199 	0.000211
0.026978 	0.047266 	0.002199 	0.000169
0.026978 	0.047266 	0.002199 	0.000214
0.026978 	0.047266 	0.002199 	0.000096
0.026977 	0.047265 	0.002199 	0.000275
0.026977 	0.047265 	0.002199 	0.000074
0.026977 	0.047265 	0.002199 	0.000089
0.026977 	0.047265 	0.002199 	0.000219
0.026977 	0.047265 	0.002199 	0.000093
0.026977 	0.047264 	0.002199 	0.000237
0.026976 	0.047264 	0.002199 	0.000085
0.026976 	0.047264 	0.002199 	0.000202
0.026976 	0.047264 	0.002199 	0.000174
0.026976 	0.047263 	0.002199 	0.000204
0.026976 	0.047263 	0.002199 	0.000173
0.026975 	0.047263 	0.002199 	0.000205
0.026975 	0.047263 	0.002199 	0.000172
0.026975 	0.047262 	0.002199 	0.000206
0.026975 	0.047262 	0.002199 	0.000171
0.026975 	0.047262 	0.002199 	0.000208
0.026974 	0.047262 	0.002199 	0.000170
0.026974 	0.047261 	0.002199 	0.000210
0.026974 	0.047261 	0.002199 	0.000169
0.026974 	0.047261 	0.002199 	0.000213
0.026974 	0.047261 	0.002199 	0.000096
0.026973 	0.047260 	0.002198 	0.000278
0.026973 	0.047260 	0.002198 	0.000074
0.026973 	0.047260 	0.002198 	0.000088
0.026973 	0.047260 	0.002199 	0.000215
0.026973 	0.047260 	0.002199 	0.000095
0.026973 	0.047259 	0.002198 	0.000272
0.026973 	0.047259 	0.002198 	0.000074
0.026972 	0.047259 	0.002198 	0.000090
0.026972 	0.047259 	0.002199 	0.000223
0.026972 	0.047258 	0.002199 	0.000091
0.026972 	0.047258 	0.002198 	0.000226
0.026972 	0.047258 	0.002198 	0.000090
0.026972 	0.047258 	0.002199 	0.000221
0.026972 	0.047258 	0.002198 	0.000092
0.026971 	0.047257 	0.002198 	0.000232
0.026971 	0.047257 	0.002198 	0.000087
0.026971 	0.047257 	0.002198 	0.000210
0.026971 	0.047257 	0.002198 	0.000169
0.026971 	0.047256 	0.002198 	0.000213
0.026970 	0.047256 	0.002198 	0.000096
0.026970 	0.047256 	0.002198 	0.000278
0.026970 	0.047256 	0.002198 	0.000074
0.026970 	0.047256 	0.002198 	0.000088
0.026970 	0.047255 	0.002198 	0.000215
0.026970 	0.047255 	0.002198 	0.000095
0.026969 	0.047255 	0.002198 	0.000270
0.026969 	0.047255 	0.002198 	0.000074
0.026969 	0.047255 	0.002198 	0.000091
0.026969 	0.047254 	0.002198 	0.000226
0.026969 	0.047254 	0.002198 	0.000090
0.026969 	0.047254 	0.002198 	0.000221
0.026969 	0.047254 	0.002198 	0.000092
0.026968 	0.047253 	0.002198 	0.000232
0.026968 	0.047253 	0.002198 	0.000087
0.026968 	0.047253 	0.002198 	0.000210
0.026968 	0.047253 	0.002198 	0.000169
0.026968 	0.047252 	0.002198 	0.000212
0.026968 	0.047252 	0.002198 	0.000097
0.026967 	0.047252 	0.002198 	0.000281
0.026967 	0.047252 	0.002198 	0.000073
0.026967 	0.047252 	0.002198 	0.000088
0.026967 	0.047251 	0.002198 	0.000211
0.026967 	0.047251 	0.002198 	0.000097
0.026966 	0.047251 	0.002198 	0.000284
0.026966 	0.047251 	0.002198 	0.000073
0.026966 	0.047250 	0.002198 	0.000087
0.026966 	0.047250 	0.002198 	0.000208
0.026966 	0.047250 	0.002198 	0.000170
0.026966 	0.047250 	0.002198 	0.000210
0.026965 	0.047249 	0.002198 	0.000169
0.026965 	0.047249 	0.002198 	0.000212
0.026965 	0.047249 	0.002198 	0.000096
0.026965 	0.047248 	0.002198 	0.000279
0.026965 	0.047248 	0.002198 	0.000073
0.026965 	0.047248 	0.002198 	0.000088
0.026964 	0.047248 	0.002198 	0.000213
0.026964 	0.047248 	0.002198 	0.000096
0.026964 	0.047247 	0.002198 	0.000278
0.026964 	0.047247 	0.002198 	0.000073
0.026964 	0.047247 	0.002198 	0.000088
0.026964 	0.047247 	0.002197 	0.000214
0.026964 	0.047247 	0.002198 	0.000095
0.026963 	0.047246 	0.002198 	0.000273
0.026963 	0.047246 	0.002198 	0.000074
0.026963 	0.047246 	0.002198 	0.000090
0.026963 	0.047246 	0.002197 	0.000221
0.026963 	0.047246 	0.002197 	0.000092
0.026962 	0.047245 	0.002198 	0.000231
0.026962 	0.047245 	0.002198 	0.000087
0.026962 	0.047245 	0.002197 	0.000211
0.026962 	0.047245 	0.002197 	0.000097
0.026962 	0.047244 	0.002198 	0.000284
0.026962 	0.047244 	0.002198 	0.000073
0.026962 	0.047244 	0.002198 	0.000087
0.026961 	0.047244 	0.002197 	0.000208
0.026961 	0.047244 	0.002197 	0.000170
0.026961 	0.047243 	0.002197 	0.000210
0.026961 	0.047243 	0.002197 	0.000169
0.026961 	0.047243 	0.002197 	0.000212
0.026960 	0.047243 	0.002197 	0.000097
0.026960 	0.047242 	0.002197 	0.000281
0.026960 	0.047242 	0.002197 	0.000073
0.026960 	0.047242 	0.002197 	0.000087
0.026960 	0.047242 	0.002197 	0.000211
0.026960 	0.047242 	0.002197 	0.000097
0.026959 	0.047241 	0.002197 	0.000286
0.026959 	0.047241 	0.002197 	0.000073
0.026959 	0.047241 	0.002197 	0.000086
0.026959 	0.047241 	0.002197 	0.000206
0.026959 	0.047240 	0.002197 	0.000171
0.026959 	0.047240 	0.002197 	0.000207
0.026958 	0.047240 	0.002197 	0.000170
0.026958 	0.047240 	0.002197 	0.000209
0.026958 	0.047239 	0.002197 	0.000169
0.026958 	0.047239 	0.002197 	0.000211
0.026958 	0.047239 	0.002197 	0.000097
0.026957 	0.047238 	0.002197 	0.000283
0.026957 	0.047238 	0.002197 	0.000073
0.026957 	0.047238 	0.002197 	0.000087
0.026957 	0.047238 	0.002197 	0.000208
0.026957 	0.047238 	0.002197 	0.000170
0.026957 	0.047237 	0.002197 	0.000210
0.026956 	0.047237 	0.002197 	0.000169
0.026956 	0.047237 	0.002197 	0.000212
0.026956 	0.047237 	0.002197 	0.000096
0.026956 	0.047236 	0.002197 	0.000279
0.026956 	0.047236 	0.002197 	0.000073
0.026956 	0.047236 	0.002197 	0.000088
0.026955 	0.047236 	0.002197 	0.000213
0.026955 	0.047236 	0.002197 	0.000096
0.026955 	0.047235 	0.002197 	0.000278
0.026955 	0.047235 	0.002197 	0.000073
0.026955 	0.047235 	0.002197 	0.000088
0.026955 	0.047235 	0.002197 	0.000214
0.026954 	0.047235 	0.002197 	0.000095
0.026954 	0.047234 	0.002197 	0.000274
0.026954 	0.047234 	0.002197 	0.000074
0.026954 	0.047234 	0.002197 	0.000089
0.026954 	0.047234 	0.002196 	0.000219
0.026954 	0.047234 	0.002197 	0.000093
0.026953 	0.047233 	0.002197 	0.000236
0.026953 	0.047233 	0.002197 	0.000085
0.026953 	0.047233 	0.002196 	0.000203
0.026953 	0.047233 	0.002197 	0.000173
0.026953 	0.047232 	0.002196 	0.000205
0.026952 	0.047232 	0.002197 	0.000172
0.026952 	0.047232 	0.002196 	0.000206
0.026952 	0.047232 	0.002197 	0.000171
0.026952 	0.047231 	0.002196 	0.000207
0.026952 	0.047231 	0.002197 	0.000170
0.026952 	0.047231 	0.002196 	0.000209
0.026951 	0.047230 	0.002196 	0.000169
0.026951 	0.047230 	0.002196 	0.000211
0.026951 	0.047230 	0.002196 	0.000097
0.026951 	0.047229 	0.002197 	0.000283
0.026951 	0.047229 	0.002196 	0.000073
0.026950 	0.047229 	0.002196 	0.000087
0.026950 	0.047229 	0.002196 	0.000208
0.026950 	0.047229 	0.002196 	0.000170
0.026950 	0.047228 	0.002196 	0.000210
0.026950 	0.047228 	0.002196 	0.000169
0.026949 	0.047228 	0.002196 	0.000212
0.026949 	0.047228 	0.002196 	0.000096
0.026949 	0.047227 	0.002196 	0.000279
0.026949 	0.047227 	0.002196 	0.000073
0.026949 	0.047227 	0.002196 	0.000087
0.026949 	0.047227 	0.002196 	0.000212
0.026949 	0.047227 	0.002196 	0.000096
0.026948 	0.047226 	0.002196 	0.000280
0.026948 	0.047226 	0.002196 	0.000073
0.026948 	0.047226 	0.002196 	0.000087
0.026948 	0.047226 	0.002196 	0.000211
0.026948 	0.047226 	0.002196 	0.000097
0.026947 	0.047225 	0.002196 	0.000285
0.026947 	0.047225 	0.002196 	0.000073
0.026947 	0.047225 	0.002196 	0.000086
0.026947 	0.047225 	0.002196 	0.000206
0.026947 	0.047224 	0.002196 	0.000171
0.026947 	0.047224 	0.002196 	0.000207
0.026946 	0.047224 	0.002196 	0.000170
0.026946 	0.047224 	0.002196 	0.000209
0.026946 	0.047223 	0.002196 	0.000169
0.026946 	0.047223 	0.002196 	0.000211
0.026946 	0.047223 	0.002196 	0.000097
0.026945 	0.047222 	0.002196 	0.000282
0.026945 	0.047222 	0.002196 	0.000073
0.026945 	0.047222 	0.002196 	0.000087
0.026945 	0.047222 	0.002196 	0.000208
0.026945 	0.047222 	0.002196 	0.000170
0.026945 	0.047221 	0.002196 	0.000210
0.026945 	0.047221 	0.002196 	0.000097
0.026944 	0.047221 	0.002196 	0.000286
0.026944 	0.047221 	0.002196 	0.000073
0.026944 	0.047221 	0.002196 	0.000086
0.026944 	0.047220 	0.002195 	0.000205
0.026944 	0.047220 	0.002196 	0.000172
0.026943 	0.047220 	0.002195 	0.000206
0.026943 	0.047220 	0.002196 	0.000171
0.026943 	0.047219 	0.002195 	0.000208
0.026943 	0.047219 	0.002196 	0.000170
0.026943 	0.047219 	0.002195 	0.000209
0.026942 	0.047219 	0.002196 	0.000169
0.026942 	0.047218 	0.002195 	0.000211
0.026942 	0.047218 	0.002195 	0.000096
0.026942 	0.047218 	0.002196 	0.000281
0.026942 	0.047218 	0.002196 	0.000073
0.026942 	0.047217 	0.002196 	0.000087
0.026941 	0.047217 	0.002195 	0.000209
0.026941 	0.047217 	0.002195 	0.000169
0.026941 	0.047217 	0.002195 	0.000211
0.026941 	0.047217 	0.002195 	0.000097
0.026941 	0.047216 	0.002196 	0.000282
0.026941 	0.047216 	0.002195 	0.000073
0.026940 	0.047216 	0.002195 	0.000087
0.026940 	0.047216 	0.002195 	0.000208
0.026940 	0.047215 	0.002195 	0.000170
0.026940 	0.047215 	0.002195 	0.000210
0.026940 	0.047215 	0.002195 	0.000097
0.026939 	0.047214 	0.002195 	0.000286
0.026939 	0.047214 	0.002195 	0.000073
0.026939 	0.047214 	0.002195 	0.000086
0.026939 	0.047214 	0.002195 	0.000205
0.026939 	0.047214 	0.002195 	0.000172
0.026939 	0.047213 	0.002195 	0.000206
0.026938 	0.047213 	0.002195 	0.000171
0.026938 	0.047213 	0.002195 	0.000207
0.026938 	0.047213 	0.002195 	0.000170
0.026938 	0.047212 	0.002195 	0.000209
0.026938 	0.047212 	0.002195 	0.000169
0.026937 	0.047212 	0.002195 	0.000211
0.026937 	0.047212 	0.002195 	0.000096
0.026937 	0.047211 	0.002195 	0.000281
0.026937 	0.047211 	0.002195 	0.000073
0.026937 	0.047211 	0.002195 	0.000087
0.026937 	0.047211 	0.002195 	0.000209
0.026936 	0.047210 	0.002195 	0.000169
0.026936 	0.047210 	0.002195 	0.000211
0.026936 	0.047210 	0.002195 	0.000097
0.026936 	0.047209 	0.002195 	0.000284
0.026936 	0.047209 	0.002195 	0.000073
0.026936 	0.047209 	0.002195 	0.000086
0.026935 	0.047209 	0.002195 	0.000207
0.026935 	0.047209 	0.002195 	0.000170
0.026935 	0.047209 	0.002195 	0.000208
0.026935 	0.047208 	0.002195 	0.000169
0.026935 	0.047208 	0.002195 	0.000210
0.026935 	0.047208 	0.002195 	0.000097
0.026934 	0.047207 	0.002195 	0.000286
0.026934 	0.047207 	0.002195 	0.000073
0.026934 	0.047207 	0.002195 	0.000086
0.026934 	0.047207 	0.002194 	0.000205
0.026934 	0.047207 	0.002195 	0.000172
0.026933 	0.047206 	0.002194 	0.000206
0.026933 	0.047206 	0.002195 	0.000171
0.026933 	0.047206 	0.002194 	0.000207
0.026933 	0.047206 	0.002195 	0.000170
0.026933 	0.047205 	0.002194 	0.000209
0.026932 	0.047205 	0.002195 	0.000169
0.026932 	0.047205 	0.002194 	0.000211
0.026932 	0.047205 	0.002194 	0.000097
0.026932 	0.047204 	0.002195 	0.000282
0.026932 	0.047204 	0.002195 	0.000073
0.026932 	0.047204 	0.002195 	0.000086
0.026931 	0.047204 	0.002194 	0.000208
0.026931 	0.047203 	0.002194 	0.000170
0.026931 	0.047203 	0.002194 	0.000210
0.026931 	0.047203 	0.002194 	0.000097
0.026930 	0.047202 	0.002195 	0.000287
0.026930 	0.047202 	0.002194 	0.000073
0.026930 	0.047202 	0.002194 	0.000085
0.026930 	0.047202 	0.002194 	0.000203
0.026930 	0.047202 	0.002194 	0.000172
0.026930 	0.047202 	0.002194 	0.000204
0.026930 	0.047201 	0.002194 	0.000172
0.026929 	0.047201 	0.002194 	0.000206
0.026929 	0.047201 	0.002194 	0.000171
0.026929 	0.047200 	0.002194 	0.000207
0.026929 	0.047200 	0.002194 	0.000170
0.026929 	0.047200 	0.002194 	0.000209
0.026928 	0.047200 	0.002194 	0.000169
0.026928 	0.047199 	0.002194 	0.000210
0.026928 	0.047199 	0.002194 	0.000097
0.026928 	0.047199 	0.002194 	0.000284
0.026928 	0.047199 	0.002194 	0.000073
0.026928 	0.047199 	0.002194 	0.000086
0.026927 	0.047198 	0.002194 	0.000206
0.026927 	0.047198 	0.002194 	0.000171
0.026927 	0.047198 	0.002194 	0.000208
0.026927 	0.047198 	0.002194 	0.000170
0.026927 	0.047197 	0.002194 	0.000209
0.026926 	0.047197 	0.002194 	0.000169
0.026926 	0.047197 	0.002194 	0.000211
0.026926 	0.047197 	0.002194 	0.000096
0.026926 	0.047196 	0.002194 	0.000280
0.026926 	0.047196 	0.002194 	0.000073
0.026926 	0.047196 	0.002194 	0.000087
0.026925 	0.047196 	0.002194 	0.000209
0.026925 	0.047196 	0.002194 	0.000097
0.026925 	0.047195 	0.002194 	0.000288
0.026925 	0.047195 	0.002194 	0.000073
0.026925 	0.047195 	0.002194 	0.000085
0.026925 	0.047195 	0.002194 	0.000202
0.026924 	0.047194 	0.002194 	0.000173
0.026924 	0.047194 	0.002194 	0.000203
0.026924 	0.047194 	0.002194 	0.000172
0.026924 	0.047193 	0.002193 	0.000204
0.026924 	0.047193 	0.002194 	0.000172
0.026923 	0.047193 	0.002193 	0.000205
0.026923 	0.047193 	0.002194 	0.000171
0.026923 	0.047192 	0.002193 	0.000207
0.026923 	0.047192 	0.002194 	0.000170
0.026923 	0.047192 	0.002193 	0.000208
0.026923 	0.047192 	0.002194 	0.000169
0.026922 	0.047191 	0.002193 	0.000210
0.026922 	0.047191 	0.002193 	0.000097
0.026922 	0.047191 	0.002194 	0.000285
0.026922 	0.047191 	0.002194 	0.000073
0.026922 	0.047191 	0.002194 	0.000085
0.026922 	0.047190 	0.002193 	0.000204
0.026921 	0.047190 	0.002193 	0.000172
0.026921 	0.047190 	0.002193 	0.000205
0.026921 	0.047190 	0.002193 	0.000171
0.026921 	0.047189 	0.002193 	0.000207
0.026921 	0.047189 	0.002193 	0.000170
0.026920 	0.047189 	0.002193 	0.000208
0.026920 	0.047188 	0.002193 	0.000169
0.026920 	0.047188 	0.002193 	0.000210
0.026920 	0.047188 	0.002193 	0.000097
0.026919 	0.047187 	0.002193 	0.000283
0.026919 	0.047187 	0.002193 	0.000073
0.026919 	0.047187 	0.002193 	0.000086
0.026919 	0.047187 	0.002193 	0.000206
0.026919 	0.047187 	0.002193 	0.000171
0.026919 	0.047187 	0.002193 	0.000207
0.026919 	0.047186 	0.002193 	0.000170
0.026918 	0.047186 	0.002193 	0.000209
0.026918 	0.047186 	0.002193 	0.000169
0.026918 	0.047185 	0.002193 	0.000210
0.026918 	0.047185 	0.002193 	0.000096
0.026917 	0.047185 	0.002193 	0.000282
0.026917 	0.047185 	0.002193 	0.000073
0.026917 	0.047185 	0.002193 	0.000086
0.026917 	0.047184 	0.002193 	0.000207
0.026917 	0.047184 	0.002193 	0.000170
0.026917 	0.047184 	0.002193 	0.000208
0.026917 	0.047184 	0.002193 	0.000169
0.026916 	0.047183 	0.002193 	0.000210
0.026916 	0.047183 	0.002193 	0.000097
0.026916 	0.047183 	0.002193 	0.000283
0.026916 	0.047183 	0.002193 	0.000073
0.026916 	0.047183 	0.002193 	0.000086
0.026916 	0.047182 	0.002193 	0.000206
0.026915 	0.047182 	0.002193 	0.000171
0.026915 	0.047182 	0.002193 	0.000207
0.026915 	0.047181 	0.002193 	0.000170
0.026915 	0.047181 	0.002193 	0.000209
0.026915 	0.047181 	0.002193 	0.000097
0.026914 	0.047180 	0.002193 	0.000289
0.026914 	0.047180 	0.002193 	0.000072
0.026914 	0.047180 	0.002193 	0.000085
0.026914 	0.047180 	0.002192 	0.000201
0.026914 	0.047180 	0.002193 	0.000174
0.026914 	0.047180 	0.002192 	0.000202
0.026913 	0.047179 	0.002193 	0.000173
0.026913 	0.047179 	0.002192 	0.000202
0.026913 	0.047179 	0.002193 	0.000173
0.026913 	0.047178 	0.002192 	0.000203
0.026913 	0.047178 	0.002193 	0.000172
0.026912 	0.047178 	0.002192 	0.000205
0.026912 	0.047178 	0.002193 	0.000171
0.026912 	0.047177 	0.002192 	0.000206
0.026912 	0.047177 	0.002193 	0.000170
0.026912 	0.047177 	0.002192 	0.000207
0.026911 	0.047177 	0.002192 	0.000170
0.026911 	0.047176 	0.002192 	0.000209
0.026911 	0.047176 	0.002192 	0.000097
0.026911 	0.047176 	0.002193 	0.000288
0.026911 	0.047176 	0.002192 	0.000072
0.026911 	0.047176 	0.002192 	0.000085
0.026910 	0.047175 	0.002192 	0.000201
0.026910 	0.047175 	0.002192 	0.000173
0.026910 	0.047175 	0.002192 	0.000202
0.026910 	0.047175 	0.002192 	0.000173
0.026910 	0.047174 	0.002192 	0.000203
0.026909 	0.047174 	0.002192 	0.000172
0.026909 	0.047174 	0.002192 	0.000204
0.026909 	0.047173 	0.002192 	0.000172
0.026909 	0.047173 	0.002192 	0.000205
0.026909 	0.047173 	0.002192 	0.000171
0.026908 	0.047173 	0.002192 	0.000206
0.026908 	0.047172 	0.002192 	0.000170
0.026908 	0.047172 	0.002192 	0.000208
0.026908 	0.047172 	0.002192 	0.000169
0.026908 	0.047172 	0.002192 	0.000209
0.026908 	0.047171 	0.002192 	0.000097
0.026907 	0.047171 	0.002192 	0.000286
0.026907 	0.047171 	0.002192 	0.000072
0.026907 	0.047171 	0.002192 	0.000085
0.026907 	0.047170 	0.002192 	0.000203
0.026907 	0.047170 	0.002192 	0.000172
0.026906 	0.047170 	0.002192 	0.000204
0.026906 	0.047170 	0.002192 	0.000171
0.026906 	0.047169 	0.002192 	0.000205
0.026906 	0.047169 	0.002192 	0.000171
0.026906 	0.047169 	0.002192 	0.000206
0.026905 	0.047169 	0.002192 	0.000170
0.026905 	0.047168 	0.002192 	0.000208
0.026905 	0.047168 	0.002192 	0.000169
0.026905 	0.047168 	0.002192 	0.000210
0.026905 	0.047168 	0.002192 	0.000097
0.026904 	0.047167 	0.002192 	0.000284
0.026904 	0.047167 	0.002192 	0.000072
0.026904 	0.047167 	0.002192 	0.000085
0.026904 	0.047167 	0.002191 	0.000204
0.026904 	0.047167 	0.002192 	0.000171
0.026904 	0.047166 	0.002191 	0.000205
0.026903 	0.047166 	0.002192 	0.000171
0.026903 	0.047166 	0.002191 	0.000206
0.026903 	0.047165 	0.002192 	0.000170
0.026903 	0.047165 	0.002191 	0.000208
0.026903 	0.047165 	0.002192 	0.000169
0.026902 	0.047165 	0.002191 	0.000210
0.026902 	0.047165 	0.002191 	0.000097
0.026902 	0.047164 	0.002192 	0.000284
0.026902 	0.047164 	0.002192 	0.000072
0.026902 	0.047164 	0.002192 	0.000085
0.026902 	0.047164 	0.002191 	0.000204
0.026901 	0.047163 	0.002191 	0.000171
0.026901 	0.047163 	0.002191 	0.000205
0.026901 	0.047163 	0.002191 	0.000170
0.026901 	0.047162 	0.002191 	0.000207
0.026901 	0.047162 	0.002191 	0.000170
0.026900 	0.047162 	0.002191 	0.000208
0.026900 	0.047162 	0.002191 	0.000097
0.026900 	0.047161 	0.002191 	0.000289
0.026900 	0.047161 	0.002191 	0.000072
0.026900 	0.047161 	0.002191 	0.000084
0.026900 	0.047161 	0.002191 	0.000200
0.026899 	0.047161 	0.002191 	0.000174
0.026899 	0.047160 	0.002191 	0.000200
0.026899 	0.047160 	0.002191 	0.000174
0.026899 	0.047160 	0.002191 	0.000201
0.026899 	0.047160 	0.002191 	0.000173
0.026898 	0.047159 	0.002191 	0.000202
0.026898 	0.047159 	0.002191 	0.000173
0.026898 	0.047159 	0.002191 	0.000203
0.026898 	0.047159 	0.002191 	0.000172
0.026898 	0.047158 	0.002191 	0.000204
0.026897 	0.047158 	0.002191 	0.000171
0.026897 	0.047158 	0.002191 	0.000205
0.026897 	0.047157 	0.002191 	0.000171
0.026897 	0.047157 	0.002191 	0.000206
0.026897 	0.047157 	0.002191 	0.000170
0.026897 	0.047157 	0.002191 	0.000208
0.026896 	0.047156 	0.002191 	0.000169
0.026896 	0.047156 	0.002191 	0.000209
0.026896 	0.047156 	0.002191 	0.000097
0.026896 	0.047155 	0.002191 	0.000284
0.026896 	0.047155 	0.002191 	0.000072
0.026896 	0.047155 	0.002191 	0.000085
0.026895 	0.047155 	0.002191 	0.000203
0.026895 	0.047155 	0.002191 	0.000172
0.026895 	0.047154 	0.002191 	0.000204
0.026895 	0.047154 	0.002191 	0.000171
0.026895 	0.047154 	0.002191 	0.000206
0.026894 	0.047154 	0.002191 	0.000170
0.026894 	0.047153 	0.002190 	0.000207
0.026894 	0.047153 	0.002191 	0.000169
0.026894 	0.047153 	0.002190 	0.000209
0.026894 	0.047153 	0.002191 	0.000097
0.026893 	0.047152 	0.002191 	0.000287
0.026893 	0.047152 	0.002191 	0.000072
0.026893 	0.047152 	0.002191 	0.000084
0.026893 	0.047152 	0.002190 	0.000201
0.026893 	0.047152 	0.002191 	0.000173
0.026893 	0.047151 	0.002190 	0.000201
0.026892 	0.047151 	0.002191 	0.000173
0.026892 	0.047151 	0.002190 	0.000202
0.026892 	0.047151 	0.002191 	0.000172
0.026892 	0.047150 	0.002190 	0.000203
0.026892 	0.047150 	0.002190 	0.000172
0.026891 	0.047150 	0.002190 	0.000204
0.026891 	0.047150 	0.002190 	0.000171
0.026891 	0.047149 	0.002190 	0.000205
0.026891 	0.047149 	0.002190 	0.000170
0.026891 	0.047149 	0.002190 	0.000206
0.026890 	0.047148 	0.002190 	0.000170
0.026890 	0.047148 	0.002190 	0.000208
0.026890 	0.047148 	0.002190 	0.000097
0.026890 	0.047147 	0.002190 	0.000289
0.026890 	0.047147 	0.002190 	0.000072
0.026890 	0.047147 	0.002190 	0.000084
0.026889 	0.047147 	0.002190 	0.000199
0.026889 	0.047147 	0.002190 	0.000175
0.026889 	0.047147 	0.002190 	0.000199
0.026889 	0.047146 	0.002190 	0.000174
0.026889 	0.047146 	0.002190 	0.000200
0.026888 	0.047146 	0.002190 	0.000174
0.026888 	0.047145 	0.002190 	0.000201
0.026888 	0.047145 	0.002190 	0.000173
0.026888 	0.047145 	0.002190 	0.000201
0.026888 	0.047145 	0.002190 	0.000173
0.026887 	0.047144 	0.002190 	0.000202
0.026887 	0.047144 	0.002190 	0.000172
0.026887 	0.047144 	0.002190 	0.000203
0.026887 	0.047144 	0.002190 	0.000172
0.026887 	0.047143 	0.002190 	0.000204
0.026886 	0.047143 	0.002190 	0.000171
0.026886 	0.047143 	0.002190 	0.000205
0.026886 	0.047143 	0.002190 	0.000170
0.026886 	0.047142 	0.002190 	0.000207
0.026886 	0.047142 	0.002190 	0.000170
0.026885 	0.047142 	0.002190 	0.000208
0.026885 	0.047142 	0.002190 	0.000097
0.026885 	0.047141 	0.002190 	0.000289
0.026885 	0.047141 	0.002190 	0.000072
0.026885 	0.047141 	0.002190 	0.000084
0.026885 	0.047141 	0.002190 	0.000199
0.026884 	0.047140 	0.002190 	0.000174
0.026884 	0.047140 	0.002190 	0.000200
0.026884 	0.047140 	0.002190 	0.000174
0.026884 	0.047140 	0.002189 	0.000200
0.026884 	0.047139 	0.002190 	0.000173
0.026884 	0.047139 	0.002189 	0.000201
0.026883 	0.047139 	0.002190 	0.000173
0.026883 	0.047139 	0.002189 	0.000202
0.026883 	0.047138 	0.002190 	0.000172
0.026883 	0.047138 	0.002189 	0.000202
0.026883 	0.047138 	0.002190 	0.000172
0.026882 	0.047138 	0.002189 	0.000203
0.026882 	0.047137 	0.002190 	0.000171
0.026882 	0.047137 	0.002189 	0.000204
0.026882 	0.047137 	0.002189 	0.000171
0.026882 	0.047136 	0.002189 	0.000206
0.026881 	0.047136 	0.002189 	0.000170
0.026881 	0.047136 	0.002189 	0.000207
0.026881 	0.047136 	0.002189 	0.000169
0.026881 	0.047135 	0.002189 	0.000208
0.026881 	0.047135 	0.002189 	0.000097
0.026880 	0.047135 	0.002189 	0.000287
0.026880 	0.047135 	0.002189 	0.000072
0.026880 	0.047135 	0.002189 	0.000084
0.026880 	0.047134 	0.002189 	0.000201
0.026880 	0.047134 	0.002189 	0.000173
0.026880 	0.047134 	0.002189 	0.000201
0.026879 	0.047134 	0.002189 	0.000173
0.026879 	0.047133 	0.002189 	0.000202
0.026879 	0.047133 	0.002189 	0.000172
0.026879 	0.047133 	0.002189 	0.000203
0.026879 	0.047133 	0.002189 	0.000172
0.026878 	0.047132 	0.002189 	0.000204
0.026878 	0.047132 	0.002189 	0.000171
0.026878 	0.047132 	0.002189 	0.000205
0.026878 	0.047132 	0.002189 	0.000170
0.026878 	0.047131 	0.002189 	0.000206
