x[0] 		x[1] 		x[2] 		Norma
1.000000 	1.000000 	1.000000
0.500000 	0.000173 	-0.523594 	0.000114
0.500000 	0.000172 	-0.523594 	0.000114
0.500000 	0.000172 	-0.523594 	0.000114
0.500000 	0.000171 	-0.523594 	0.000113
0.500000 	0.000171 	-0.523594 	0.000113
0.500000 	0.000170 	-0.523594 	0.000113
0.500000 	0.000170 	-0.523595 	0.000113
0.500000 	0.000169 	-0.523595 	0.000113
0.500000 	0.000169 	-0.523595 	0.000113
0.500000 	0.000168 	-0.523595 	0.000113
0.500000 	0.000168 	-0.523595 	0.000112
0.500000 	0.000167 	-0.523595 	0.000112
0.500000 	0.000167 	-0.523595 	0.000112
0.500000 	0.000166 	-0.523595 	0.000112
0.500000 	0.000166 	-0.523595 	0.000112
0.500000 	0.000165 	-0.523595 	0.000112
0.500000 	0.000165 	-0.523595 	0.000111
0.500000 	0.000164 	-0.523595 	0.000111
0.500000 	0.000164 	-0.523595 	0.000111
0.500000 	0.000164 	-0.523595 	0.000111
0.500000 	0.000163 	-0.523595 	0.000111
0.500000 	0.000163 	-0.523595 	0.000111
0.500000 	0.000162 	-0.523595 	0.000111
0.500000 	0.000162 	-0.523595 	0.000110
0.500000 	0.000161 	-0.523595 	0.000110
0.500000 	0.000161 	-0.523595 	0.000110
0.500000 	0.000160 	-0.523595 	0.000110
0.500000 	0.000160 	-0.523595 	0.000110
0.500000 	0.000159 	-0.523595 	0.000110
0.500000 	0.000159 	-0.523595 	0.000110
0.500000 	0.000158 	-0.523595 	0.000109
0.500000 	0.000158 	-0.523595 	0.000109
0.500000 	0.000157 	-0.523595 	0.000109
0.500000 	0.000157 	-0.523595 	0.000109
0.500000 	0.000157 	-0.523595 	0.000109
0.500000 	0.000156 	-0.523595 	0.000109
0.500000 	0.000156 	-0.523595 	0.000109
0.500000 	0.000155 	-0.523595 	0.000108
0.500000 	0.000155 	-0.523595 	0.000108
0.500000 	0.000154 	-0.523595 	0.000108
0.500000 	0.000154 	-0.523595 	0.000108
0.500000 	0.000153 	-0.523595 	0.000108
0.500000 	0.000153 	-0.523595 	0.000108
0.500000 	0.000153 	-0.523595 	0.000107
0.500000 	0.000152 	-0.523595 	0.000107
0.500000 	0.000152 	-0.523595 	0.000107
0.500000 	0.000151 	-0.523595 	0.000107
0.500000 	0.000151 	-0.523595 	0.000107
0.500000 	0.000150 	-0.523595 	0.000107
0.500000 	0.000150 	-0.523595 	0.000107
0.500000 	0.000149 	-0.523595 	0.000106
0.500000 	0.000149 	-0.523595 	0.000106
0.500000 	0.000149 	-0.523595 	0.000106
0.500000 	0.000148 	-0.523595 	0.000106
0.500000 	0.000148 	-0.523595 	0.000106
0.500000 	0.000147 	-0.523595 	0.000106
0.500000 	0.000147 	-0.523595 	0.000106
0.500000 	0.000146 	-0.523595 	0.000105
0.500000 	0.000146 	-0.523595 	0.000105
0.500000 	0.000146 	-0.523595 	0.000105
0.500000 	0.000145 	-0.523595 	0.000105
0.500000 	0.000145 	-0.523595 	0.000105
0.500000 	0.000144 	-0.523595 	0.000105
0.500000 	0.000144 	-0.523595 	0.000105
0.500000 	0.000143 	-0.523595 	0.000104
0.500000 	0.000143 	-0.523595 	0.000104
0.500000 	0.000143 	-0.523595 	0.000104
0.500000 	0.000142 	-0.523595 	0.000104
0.500000 	0.000142 	-0.523595 	0.000104
0.500000 	0.000141 	-0.523595 	0.000104
0.500000 	0.000141 	-0.523595 	0.000104
0.500000 	0.000141 	-0.523595 	0.000103
0.500000 	0.000140 	-0.523595 	0.000103
0.500000 	0.000140 	-0.523595 	0.000103
0.500000 	0.000139 	-0.523595 	0.000103
0.500000 	0.000139 	-0.523595 	0.000103
0.500000 	0.000139 	-0.523595 	0.000103
0.500000 	0.000138 	-0.523595 	0.000103
0.500000 	0.000138 	-0.523595 	0.000102
0.500000 	0.000137 	-0.523595 	0.000102
0.500000 	0.000137 	-0.523595 	0.000102
0.500000 	0.000137 	-0.523595 	0.000102
0.500000 	0.000136 	-0.523595 	0.000102
0.500000 	0.000136 	-0.523595 	0.000102
0.500000 	0.000135 	-0.523595 	0.000102
0.500000 	0.000135 	-0.523595 	0.000101
0.500000 	0.000135 	-0.523595 	0.000101
0.500000 	0.000134 	-0.523595 	0.000101
0.500000 	0.000134 	-0.523595 	0.000101
0.500000 	0.000133 	-0.523595 	0.000101
0.500000 	0.000133 	-0.523595 	0.000101
0.500000 	0.000133 	-0.523595 	0.000101
0.500000 	0.000132 	-0.523595 	0.000100
0.500000 	0.000132 	-0.523595 	0.000100
0.500000 	0.000131 	-0.523595 	0.000100
0.500000 	0.000131 	-0.523595 	0.000100
0.500000 	0.000131 	-0.523595 	0.000100
0.500000 	0.000130 	-0.523595 	0.000100
0.500000 	0.000130 	-0.523596 	0.000100
0.500000 	0.000130 	-0.523596 	0.000100
0.500000 	0.000129 	-0.523596 	0.000099
0.500000 	0.000129 	-0.523596 	0.000099
0.500000 	0.000128 	-0.523596 	0.000099
0.500000 	0.000128 	-0.523596 	0.000099
0.500000 	0.000128 	-0.523596 	0.000099
0.500000 	0.000127 	-0.523596 	0.000099
0.500000 	0.000127 	-0.523596 	0.000099
0.500000 	0.000127 	-0.523596 	0.000098
0.500000 	0.000126 	-0.523596 	0.000098
0.500000 	0.000126 	-0.523596 	0.000098
0.500000 	0.000125 	-0.523596 	0.000098
0.500000 	0.000125 	-0.523596 	0.000098
0.500000 	0.000125 	-0.523596 	0.000098
0.500000 	0.000124 	-0.523596 	0.000098
0.500000 	0.000124 	-0.523596 	0.000097
0.500000 	0.000124 	-0.523596 	0.000097
0.500000 	0.000123 	-0.523596 	0.000097
0.500000 	0.000123 	-0.523596 	0.000097
0.500000 	0.000123 	-0.523596 	0.000097
0.500000 	0.000122 	-0.523596 	0.000097
0.500000 	0.000122 	-0.523596 	0.000097
0.500000 	0.000121 	-0.523596 	0.000097
0.500000 	0.000121 	-0.523596 	0.000096
0.500000 	0.000121 	-0.523596 	0.000096
0.500000 	0.000120 	-0.523596 	0.000096
0.500000 	0.000120 	-0.523596 	0.000096
0.500000 	0.000120 	-0.523596 	0.000096
0.500000 	0.000119 	-0.523596 	0.000096
0.500000 	0.000119 	-0.523596 	0.000096
0.500000 	0.000119 	-0.523596 	0.000095
0.500000 	0.000118 	-0.523596 	0.000095
0.500000 	0.000118 	-0.523596 	0.000095
0.500000 	0.000118 	-0.523596 	0.000095
0.500000 	0.000117 	-0.523596 	0.000095
0.500000 	0.000117 	-0.523596 	0.000095
0.500000 	0.000117 	-0.523596 	0.000095
0.500000 	0.000116 	-0.523596 	0.000095
0.500000 	0.000116 	-0.523596 	0.000094
0.500000 	0.000116 	-0.523596 	0.000094
0.500000 	0.000115 	-0.523596 	0.000094
0.500000 	0.000115 	-0.523596 	0.000094
0.500000 	0.000115 	-0.523596 	0.000094
0.500000 	0.000114 	-0.523596 	0.000094
0.500000 	0.000114 	-0.523596 	0.000094
0.500000 	0.000114 	-0.523596 	0.000093
0.500000 	0.000113 	-0.523596 	0.000093
0.500000 	0.000113 	-0.523596 	0.000093
0.500000 	0.000113 	-0.523596 	0.000093
0.500000 	0.000112 	-0.523596 	0.000093
0.500000 	0.000112 	-0.523596 	0.000093
0.500000 	0.000112 	-0.523596 	0.000093
0.500000 	0.000111 	-0.523596 	0.000093
0.500000 	0.000111 	-0.523596 	0.000092
0.500000 	0.000111 	-0.523596 	0.000092
0.500000 	0.000110 	-0.523596 	0.000092
0.500000 	0.000110 	-0.523596 	0.000092
0.500000 	0.000110 	-0.523596 	0.000092
0.500000 	0.000109 	-0.523596 	0.000092
0.500000 	0.000109 	-0.523596 	0.000092
0.500000 	0.000109 	-0.523596 	0.000092
0.500000 	0.000108 	-0.523596 	0.000091
0.500000 	0.000108 	-0.523596 	0.000091
0.500000 	0.000108 	-0.523596 	0.000091
0.500000 	0.000107 	-0.523596 	0.000091
0.500000 	0.000107 	-0.523596 	0.000091
0.500000 	0.000107 	-0.523596 	0.000091
0.500000 	0.000106 	-0.523596 	0.000091
0.500000 	0.000106 	-0.523596 	0.000090
0.500000 	0.000106 	-0.523596 	0.000090
0.500000 	0.000105 	-0.523596 	0.000090
0.500000 	0.000105 	-0.523596 	0.000090
0.500000 	0.000105 	-0.523596 	0.000090
0.500000 	0.000105 	-0.523596 	0.000090
0.500000 	0.000104 	-0.523596 	0.000090
0.500000 	0.000104 	-0.523596 	0.000090
0.500000 	0.000104 	-0.523596 	0.000089
0.500000 	0.000103 	-0.523596 	0.000089
0.500000 	0.000103 	-0.523596 	0.000089
0.500000 	0.000103 	-0.523596 	0.000089
0.500000 	0.000102 	-0.523596 	0.000089
0.500000 	0.000102 	-0.523596 	0.000089
0.500000 	0.000102 	-0.523596 	0.000089
0.500000 	0.000101 	-0.523596 	0.000089
0.500000 	0.000101 	-0.523596 	0.000088
0.500000 	0.000101 	-0.523596 	0.000088
0.500000 	0.000101 	-0.523596 	0.000088
0.500000 	0.000100 	-0.523596 	0.000088
0.500000 	0.000100 	-0.523596 	0.000088
0.500000 	0.000100 	-0.523596 	0.000088
0.500000 	0.000099 	-0.523596 	0.000088
0.500000 	0.000099 	-0.523596 	0.000088
0.500000 	0.000099 	-0.523596 	0.000087
0.500000 	0.000099 	-0.523596 	0.000087
0.500000 	0.000098 	-0.523596 	0.000087
0.500000 	0.000098 	-0.523596 	0.000087
0.500000 	0.000098 	-0.523596 	0.000087
0.500000 	0.000097 	-0.523596 	0.000087
0.500000 	0.000097 	-0.523596 	0.000087
0.500000 	0.000097 	-0.523596 	0.000087
0.500000 	0.000097 	-0.523596 	0.000086
0.500000 	0.000096 	-0.523596 	0.000086
0.500000 	0.000096 	-0.523596 	0.000086
0.500000 	0.000096 	-0.523596 	0.000086
0.500000 	0.000095 	-0.523596 	0.000086
0.500000 	0.000095 	-0.523596 	0.000086
0.500000 	0.000095 	-0.523596 	0.000086
0.500000 	0.000095 	-0.523596 	0.000086
0.500000 	0.000094 	-0.523596 	0.000085
0.500000 	0.000094 	-0.523596 	0.000085
0.500000 	0.000094 	-0.523596 	0.000085
0.500000 	0.000093 	-0.523596 	0.000085
0.500000 	0.000093 	-0.523596 	0.000085
0.500000 	0.000093 	-0.523596 	0.000085
0.500000 	0.000093 	-0.523596 	0.000085
0.500000 	0.000092 	-0.523596 	0.000085
0.500000 	0.000092 	-0.523596 	0.000085
0.500000 	0.000092 	-0.523596 	0.000084
0.500000 	0.000092 	-0.523596 	0.000084
0.500000 	0.000091 	-0.523596 	0.000084
0.500000 	0.000091 	-0.523596 	0.000084
0.500000 	0.000091 	-0.523596 	0.000084
0.500000 	0.000090 	-0.523597 	0.000084
0.500000 	0.000090 	-0.523597 	0.000084
0.500000 	0.000090 	-0.523597 	0.000084
0.500000 	0.000090 	-0.523597 	0.000083
0.500000 	0.000089 	-0.523597 	0.000083
0.500000 	0.000089 	-0.523597 	0.000083
0.500000 	0.000089 	-0.523597 	0.000083
0.500000 	0.000089 	-0.523597 	0.000083
0.500000 	0.000088 	-0.523597 	0.000083
0.500000 	0.000088 	-0.523597 	0.000083
0.500000 	0.000088 	-0.523597 	0.000083
0.500000 	0.000088 	-0.523597 	0.000082
0.500000 	0.000087 	-0.523597 	0.000082
0.500000 	0.000087 	-0.523597 	0.000082
0.500000 	0.000087 	-0.523597 	0.000082
0.500000 	0.000086 	-0.523597 	0.000082
0.500000 	0.000086 	-0.523597 	0.000082
0.500000 	0.000086 	-0.523597 	0.000082
0.500000 	0.000086 	-0.523597 	0.000082
0.500000 	0.000085 	-0.523597 	0.000082
0.500000 	0.000085 	-0.523597 	0.000081
0.500000 	0.000085 	-0.523597 	0.000081
0.500000 	0.000085 	-0.523597 	0.000081
0.500000 	0.000084 	-0.523597 	0.000081
0.500000 	0.000084 	-0.523597 	0.000081
0.500000 	0.000084 	-0.523597 	0.000081
0.500000 	0.000084 	-0.523597 	0.000081
0.500000 	0.000083 	-0.523597 	0.000081
0.500000 	0.000083 	-0.523597 	0.000081
0.500000 	0.000083 	-0.523597 	0.000080
0.500000 	0.000083 	-0.523597 	0.000080
0.500000 	0.000082 	-0.523597 	0.000080
0.500000 	0.000082 	-0.523597 	0.000080
0.500000 	0.000082 	-0.523597 	0.000080
0.500000 	0.000082 	-0.523597 	0.000080
0.500000 	0.000081 	-0.523597 	0.000080
0.500000 	0.000081 	-0.523597 	0.000080
0.500000 	0.000081 	-0.523597 	0.000079
0.500000 	0.000081 	-0.523597 	0.000079
0.500000 	0.000081 	-0.523597 	0.000079
0.500000 	0.000080 	-0.523597 	0.000079
0.500000 	0.000080 	-0.523597 	0.000079
0.500000 	0.000080 	-0.523597 	0.000079
0.500000 	0.000080 	-0.523597 	0.000079
0.500000 	0.000079 	-0.523597 	0.000079
0.500000 	0.000079 	-0.523597 	0.000079
0.500000 	0.000079 	-0.523597 	0.000078
0.500000 	0.000079 	-0.523597 	0.000078
0.500000 	0.000078 	-0.523597 	0.000078
0.500000 	0.000078 	-0.523597 	0.000078
0.500000 	0.000078 	-0.523597 	0.000078
0.500000 	0.000078 	-0.523597 	0.000078
0.500000 	0.000077 	-0.523597 	0.000078
0.500000 	0.000077 	-0.523597 	0.000078
0.500000 	0.000077 	-0.523597 	0.000078
0.500000 	0.000077 	-0.523597 	0.000077
0.500000 	0.000077 	-0.523597 	0.000077
0.500000 	0.000076 	-0.523597 	0.000077
0.500000 	0.000076 	-0.523597 	0.000077
0.500000 	0.000076 	-0.523597 	0.000077
0.500000 	0.000076 	-0.523597 	0.000077
0.500000 	0.000075 	-0.523597 	0.000077
0.500000 	0.000075 	-0.523597 	0.000077
0.500000 	0.000075 	-0.523597 	0.000077
0.500000 	0.000075 	-0.523597 	0.000076
0.500000 	0.000075 	-0.523597 	0.000076
0.500000 	0.000074 	-0.523597 	0.000076
0.500000 	0.000074 	-0.523597 	0.000076
0.500000 	0.000074 	-0.523597 	0.000076
0.500000 	0.000074 	-0.523597 	0.000076
0.500000 	0.000073 	-0.523597 	0.000076
0.500000 	0.000073 	-0.523597 	0.000076
0.500000 	0.000073 	-0.523597 	0.000076
0.500000 	0.000073 	-0.523597 	0.000075
0.500000 	0.000073 	-0.523597 	0.000075
0.500000 	0.000072 	-0.523597 	0.000075
0.500000 	0.000072 	-0.523597 	0.000075
0.500000 	0.000072 	-0.523597 	0.000075
0.500000 	0.000072 	-0.523597 	0.000075
0.500000 	0.000071 	-0.523597 	0.000075
0.500000 	0.000071 	-0.523597 	0.000075
0.500000 	0.000071 	-0.523597 	0.000075
0.500000 	0.000071 	-0.523597 	0.000074
0.500000 	0.000071 	-0.523597 	0.000074
0.500000 	0.000070 	-0.523597 	0.000074
0.500000 	0.000070 	-0.523597 	0.000074
0.500000 	0.000070 	-0.523597 	0.000074
0.500000 	0.000070 	-0.523597 	0.000074
0.500000 	0.000070 	-0.523597 	0.000074
0.500000 	0.000069 	-0.523597 	0.000074
0.500000 	0.000069 	-0.523597 	0.000074
0.500000 	0.000069 	-0.523597 	0.000074
0.500000 	0.000069 	-0.523597 	0.000073
0.500000 	0.000069 	-0.523597 	0.000073
0.500000 	0.000068 	-0.523597 	0.000073
0.500000 	0.000068 	-0.523597 	0.000073
0.500000 	0.000068 	-0.523597 	0.000073
0.500000 	0.000068 	-0.523597 	0.000073
0.500000 	0.000068 	-0.523597 	0.000073
0.500000 	0.000067 	-0.523597 	0.000073
0.500000 	0.000067 	-0.523597 	0.000073
0.500000 	0.000067 	-0.523597 	0.000072
0.500000 	0.000067 	-0.523597 	0.000072
0.500000 	0.000067 	-0.523597 	0.000072
0.500000 	0.000066 	-0.523597 	0.000072
0.500000 	0.000066 	-0.523597 	0.000072
0.500000 	0.000066 	-0.523597 	0.000072
0.500000 	0.000066 	-0.523597 	0.000072
0.500000 	0.000066 	-0.523597 	0.000072
0.500000 	0.000065 	-0.523597 	0.000072
0.500000 	0.000065 	-0.523597 	0.000072
0.500000 	0.000065 	-0.523597 	0.000071
0.500000 	0.000065 	-0.523597 	0.000071
0.500000 	0.000065 	-0.523597 	0.000071
0.500000 	0.000064 	-0.523597 	0.000071
0.500000 	0.000064 	-0.523597 	0.000071
0.500000 	0.000064 	-0.523597 	0.000071
0.500000 	0.000064 	-0.523597 	0.000071
0.500000 	0.000064 	-0.523597 	0.000071
0.500000 	0.000063 	-0.523597 	0.000071
0.500000 	0.000063 	-0.523597 	0.000070
0.500000 	0.000063 	-0.523597 	0.000070
0.500000 	0.000063 	-0.523597 	0.000070
0.500000 	0.000063 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000062 	-0.523597 	0.000070
0.500000 	0.000061 	-0.523597 	0.000069
0.500000 	0.000061 	-0.523597 	0.000069
0.500000 	0.000061 	-0.523597 	0.000069
0.500000 	0.000061 	-0.523597 	0.000069
0.500000 	0.000061 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000069
0.500000 	0.000060 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000059 	-0.523597 	0.000068
0.500000 	0.000058 	-0.523597 	0.000068
0.500000 	0.000058 	-0.523597 	0.000068
0.500000 	0.000058 	-0.523597 	0.000068
0.500000 	0.000058 	-0.523597 	0.000067
0.500000 	0.000058 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000057 	-0.523597 	0.000067
0.500000 	0.000056 	-0.523597 	0.000067
0.500000 	0.000056 	-0.523597 	0.000067
0.500000 	0.000056 	-0.523597 	0.000066
0.500000 	0.000056 	-0.523597 	0.000066
0.500000 	0.000056 	-0.523597 	0.000066
0.500000 	0.000056 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000055 	-0.523597 	0.000066
0.500000 	0.000054 	-0.523597 	0.000066
0.500000 	0.000054 	-0.523597 	0.000065
0.500000 	0.000054 	-0.523597 	0.000065
0.500000 	0.000054 	-0.523597 	0.000065
0.500000 	0.000054 	-0.523597 	0.000065
0.500000 	0.000054 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000065
0.500000 	0.000053 	-0.523597 	0.000064
0.500000 	0.000053 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000052 	-0.523597 	0.000064
0.500000 	0.000051 	-0.523597 	0.000064
0.500000 	0.000051 	-0.523597 	0.000064
0.500000 	0.000051 	-0.523597 	0.000064
0.500000 	0.000051 	-0.523597 	0.000063
0.500000 	0.000051 	-0.523597 	0.000063
0.500000 	0.000051 	-0.523598 	0.000063
0.500000 	0.000051 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000050 	-0.523598 	0.000063
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000049 	-0.523598 	0.000062
0.500000 	0.000048 	-0.523598 	0.000062
0.500000 	0.000048 	-0.523598 	0.000062
0.500000 	0.000048 	-0.523598 	0.000062
0.500000 	0.000048 	-0.523598 	0.000062
0.500000 	0.000048 	-0.523598 	0.000061
0.500000 	0.000048 	-0.523598 	0.000061
0.500000 	0.000048 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000047 	-0.523598 	0.000061
0.500000 	0.000046 	-0.523598 	0.000061
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000046 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000060
0.500000 	0.000045 	-0.523598 	0.000059
0.500000 	0.000045 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000044 	-0.523598 	0.000059
0.500000 	0.000043 	-0.523598 	0.000059
0.500000 	0.000043 	-0.523598 	0.000059
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000043 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000058
0.500000 	0.000042 	-0.523598 	0.000057
0.500000 	0.000042 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000041 	-0.523598 	0.000057
0.500000 	0.000040 	-0.523598 	0.000057
0.500000 	0.000040 	-0.523598 	0.000057
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000040 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000056
0.500000 	0.000039 	-0.523598 	0.000055
0.500000 	0.000039 	-0.523598 	0.000055
0.500000 	0.000039 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000038 	-0.523598 	0.000055
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000037 	-0.523598 	0.000054
0.500000 	0.000036 	-0.523598 	0.000054
0.500000 	0.000036 	-0.523598 	0.000054
0.500000 	0.000036 	-0.523598 	0.000054
0.500000 	0.000036 	-0.523598 	0.000054
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000036 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000053
0.500000 	0.000035 	-0.523598 	0.000052
0.500000 	0.000035 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000034 	-0.523598 	0.000052
0.500000 	0.000033 	-0.523598 	0.000052
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000033 	-0.523598 	0.000051
0.500000 	0.000032 	-0.523598 	0.000051
0.500000 	0.000032 	-0.523598 	0.000051
0.500000 	0.000032 	-0.523598 	0.000051
0.500000 	0.000032 	-0.523598 	0.000051
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000032 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
0.500000 	0.000031 	-0.523598 	0.000050
